ator_id	titulo_id	nome_personagem	tipo	titulo	ano_lancamento	generos	nome_ator	ano_nascimento	nota	numero_votos	duracao	sinopse
nm1684869	tt3849578	Brock	Jogo	Skylanders: Trap Team	2014	['Ação', 'Família', 'Fantasia']	Troy Baker	1976	7.4	421	0.0	Na equipe Skylanders Trap, Kaos continua sua busca contínua para governar sobre Skylands.Ele descobriu a localização da lendária prisão de Cloudcracker - uma fortaleza construída inteiramente a partir da substância mágica Traptanium e lar de Baddies mais nefastos de Skylands.Na tentativa de construir seu próprio exército de inimigos, Kaos explode a prisão, liberando os vilões mais procurados e explodindo fragmentos de traptanium na Terra na forma de armadilhas.Agora, cabe aos Masters do Portal recuperar todos os vilões escapados, usando poderosas armadilhas de trapânio e derrotar o Kaos antes que seja tarde demais!Os portos 3DS dos quatro primeiros jogos de Skylanders são completamente diferentes de seus colegas de console doméstico em termos de jogabilidade e história.
nm1684869	tt3849578	Rattle Shake	Jogo	Skylanders: Trap Team	2014	['Ação', 'Família', 'Fantasia']	Troy Baker	1976	7.4	421	0.0	Na equipe Skylanders Trap, Kaos continua sua busca contínua para governar sobre Skylands.Ele descobriu a localização da lendária prisão de Cloudcracker - uma fortaleza construída inteiramente a partir da substância mágica Traptanium e lar de Baddies mais nefastos de Skylands.Na tentativa de construir seu próprio exército de inimigos, Kaos explode a prisão, liberando os vilões mais procurados e explodindo fragmentos de traptanium na Terra na forma de armadilhas.Agora, cabe aos Masters do Portal recuperar todos os vilões escapados, usando poderosas armadilhas de trapânio e derrotar o Kaos antes que seja tarde demais!Os portos 3DS dos quatro primeiros jogos de Skylanders são completamente diferentes de seus colegas de console doméstico em termos de jogabilidade e história.
nm1684869	tt3849578	Sunburn	Jogo	Skylanders: Trap Team	2014	['Ação', 'Família', 'Fantasia']	Troy Baker	1976	7.4	421	0.0	Na equipe Skylanders Trap, Kaos continua sua busca contínua para governar sobre Skylands.Ele descobriu a localização da lendária prisão de Cloudcracker - uma fortaleza construída inteiramente a partir da substância mágica Traptanium e lar de Baddies mais nefastos de Skylands.Na tentativa de construir seu próprio exército de inimigos, Kaos explode a prisão, liberando os vilões mais procurados e explodindo fragmentos de traptanium na Terra na forma de armadilhas.Agora, cabe aos Masters do Portal recuperar todos os vilões escapados, usando poderosas armadilhas de trapânio e derrotar o Kaos antes que seja tarde demais!Os portos 3DS dos quatro primeiros jogos de Skylanders são completamente diferentes de seus colegas de console doméstico em termos de jogabilidade e história.
nm1659221	tt3859304	Lance Tucker	Filme	Medalha de Bronze	2015	['Comédia', 'Drama', 'Esporte']	Sebastian Stan	1982	6.1	13922	100.0	Em 2004, Hope Ann Gregory virou uma heroína americana depois de ganhar uma medalha de bronze para o time de ginástica feminino. Hoje em dia, ela ainda vive na sua pequena cidade natal, esquecida e amargurada. Presa ao passado, Hope deve reavaliar sua vida quando uma jovem ginasta promissora ameaça seu status de celebridade local.
nm1102577	tt3859310	Zan	Filme	Como Falar com Garotas em Festas	2017	['Comédia', 'Música', 'Romance']	Elle Fanning	1998	5.7	12845	102.0	Em Londres, nos anos 1970, dois garotos vão a uma festa na tentativa de sair com garotas da região. Embora não tenham muito sucesso, eles conhecem uma garota estrangeira, que decide se afastar do seu grupo turístico e passear com eles. Esta forasteira convence os dois a explorar os perigosos subúrbios de Londres.
nm1684869	tt3898332	Booker DeWitt	Jogo	BioShock Infinite: Burial at Sea - Episode One	2013	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	8.6	2570	0.0	Bioshock Infinite: Enterro no mar - O episódio 1 é a primeira parte do conteúdo para download do BioShock, orientado a histórias, que coloca o jogador na perspectiva de Booker DeWitt em uma nova história, ocorrendo na cidade de Rapture logo antes de sua queda.Esta nova campanha apresenta a cidade de Rapture reconstruída do zero com a mecânica do jogo e o Unreal Engine 3 usado para o BioShock Infinite.Inclui novas armas, novos plasmídeos, novas engrenagens e lágrimas.A primeira metade deste primeiro episódio se concentra principalmente na exploração das ruas comerciais de Rapture e sua história.
nm1684869	tt3898332	Rapture Newscaster	Jogo	BioShock Infinite: Burial at Sea - Episode One	2013	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	8.6	2570	0.0	Bioshock Infinite: Enterro no mar - O episódio 1 é a primeira parte do conteúdo para download do BioShock, orientado a histórias, que coloca o jogador na perspectiva de Booker DeWitt em uma nova história, ocorrendo na cidade de Rapture logo antes de sua queda.Esta nova campanha apresenta a cidade de Rapture reconstruída do zero com a mecânica do jogo e o Unreal Engine 3 usado para o BioShock Infinite.Inclui novas armas, novos plasmídeos, novas engrenagens e lágrimas.A primeira metade deste primeiro episódio se concentra principalmente na exploração das ruas comerciais de Rapture e sua história.
nm1102577	tt3906082	Mary Shelley	Filme	Mary Shelley	2017	['Biografia', 'Drama', 'História']	Elle Fanning	1998	6.4	18539	120.0	A história do romance entre o carismático poeta Percy Shelley e Mary Wollstonecraft, uma jovem de 17 anos que viria a se tornar a aclamada escritora Mary Shelley.
nm1102577	tt3907584	Violet	Filme	Por Lugares Incríveis	2020	['Drama', 'Romance']	Elle Fanning	1998	6.6	41515	107.0	Dois adolescentes que estão passando por momentos difíceis criam um forte laço quando embarcam em uma jornada transformadora para visitar as maravilhas de Indiana.
nm1102577	tt3907584	Desconhecido	Filme	Por Lugares Incríveis	2020	['Drama', 'Romance']	Elle Fanning	1998	6.6	41515	107.0	Dois adolescentes que estão passando por momentos difíceis criam um forte laço quando embarcam em uma jornada transformadora para visitar as maravilhas de Indiana.
nm0799777	tt3909336	Sebastian	Filme	Mundos Opostos	2015	['Drama', 'Romance']	J.K. Simmons	1955	7.4	9434	113.0	O longa aborda três histórias de amor paralelas entre um 'estrangeiro' e um grego, onde todas se uniram em um único propósito ao final. Cada episódio apresenta uma faixa etária diferente, mas com o mesmo pano de fundo: a crise socioeconômica que assola o país europeu.
nm3081796	tt3967856	K	Filme	Okja	2017	['Ação', 'Aventura', 'Drama']	Steven Yeun	1983	7.3	137314	120.0	Uma jovem garota chamada Mija arrisca tudo para impedir que uma poderosa empresa multinacional sequestre sua melhor amiga - um enorme animal chamado Okja.
nm2215143	tt3975510	Eva	Filme	One & Two	2015	['Drama', 'Fantasia', 'Suspense']	Kiernan Shipka	1999	5.2	2491	90.0	Dois irmãos descobrem uma fuga sobrenatural de um lar perturbado, mas encontram o seu vínculo testado quando a realidade ameaça despedaçar a sua família.
nm3154303	tt3975510	Zac	Filme	One & Two	2015	['Drama', 'Fantasia', 'Suspense']	Timothée Chalamet	1995	5.2	2491	90.0	Dois irmãos descobrem uma fuga sobrenatural de um lar perturbado, mas encontram o seu vínculo testado quando a realidade ameaça despedaçar a sua família.
nm1869101	tt4019560	Isabel De La Cruz	Filme	Filha de Deus	2016	['Crime', 'Drama', 'Mistério']	Ana de Armas	1988	4.3	17451	102.0	O detetive Scott Galban (Keanu Reeves) investiga a morte de seu parceiro corrupto, mas seu chefe lhe proíbe de seguir com isso. No entanto, a pressão da viúva e seu instinto de justiça lhe mantém no caso. Ele descobre uma testemunha ocular do crime e ela pode ser a próxima vítima.
nm0000206	tt4019560	Detective Galban	Filme	Filha de Deus	2016	['Crime', 'Drama', 'Mistério']	Keanu Reeves	1964	4.3	17451	102.0	O detetive Scott Galban (Keanu Reeves) investiga a morte de seu parceiro corrupto, mas seu chefe lhe proíbe de seguir com isso. No entanto, a pressão da viúva e seu instinto de justiça lhe mantém no caso. Ele descobre uma testemunha ocular do crime e ela pode ser a próxima vítima.
nm0000206	tt4019560	Desconhecido	Filme	Filha de Deus	2016	['Crime', 'Drama', 'Mistério']	Keanu Reeves	1964	4.3	17451	102.0	O detetive Scott Galban (Keanu Reeves) investiga a morte de seu parceiro corrupto, mas seu chefe lhe proíbe de seguir com isso. No entanto, a pressão da viúva e seu instinto de justiça lhe mantém no caso. Ele descobre uma testemunha ocular do crime e ela pode ser a próxima vítima.
nm0799777	tt4022252	General Tiger	Filme	Ava & Lala	2014	['Animação']	J.K. Simmons	1955	6.2	52	80.0	Ava, a spirited and imaginative girl, meets a curious animal named Lala. Together they go on a wild and magical adventure, where they encounter new animal friends and battle with the evil General Tiger for power over Cloud Land.
nm0005342	tt4106306	Diego	Filme	Céu	2015	['Drama', 'Romance']	Norman Reedus	1969	5.8	2481	100.0	Uma mulher embarca em uma jornada sozinha pelos Estados Unidos depois de fugir de seu marido violento.
nm0799777	tt4106376	Rear Admiral Levin	Filme	Renegades	2017	['Ação', 'Aventura', 'Crime']	J.K. Simmons	1955	5.5	12148	106.0	No longa, um grupo de elite na marinha americana encontra um tesouro no fundo de um lago na Europa. Para ajudar os moradores locais a não serem roubados dos milhões que o tal tesouro vale, eles se tornam combatentes clandestinos na tentativa de recuperar o tesouro.
nm0604742	tt4106514	Jacob Kanon	Filme	Postais Mortíferos	2020	['Crime', 'Drama', 'Mistério']	Jeffrey Dean Morgan	1966	5.8	17558	104.0	Um nova-iorquino tem sua vida conturbada quando descobre que sua filha recém-casada foi brutalmente assassinada. Como ele esmiuça o caso, crimes semelhantes são relatados por toda a Europa com cada morte acompanhada por um cartão postal enviado a um jornalista local. Como ele segue a trilha das pistas, uma jovem repórter recebe o próximo cartão postal.
nm0000206	tt4154916	William Foster	Filme	Cópias: De Volta à Vida	2018	['Ação', 'Drama', 'Ficção Científica']	Keanu Reeves	1964	5.5	43638	107.0	Um neurocientista e sua família sofrem um acidente de carro e só ele sobrevive. Inconformado, o homem começa uma luta incessante para trazê-los de volta por meio de um experimento que desafia as leis físicas da ciência.
nm0000206	tt4154916	Desconhecido	Filme	Cópias: De Volta à Vida	2018	['Ação', 'Drama', 'Ficção Científica']	Keanu Reeves	1964	5.5	43638	107.0	Um neurocientista e sua família sofrem um acidente de carro e só ele sobrevive. Inconformado, o homem começa uma luta incessante para trazê-los de volta por meio de um experimento que desafia as leis físicas da ciência.
nm1102577	tt4158624	Ray	Filme	Meu Nome é Ray	2015	['Drama']	Elle Fanning	1998	6.0	7163	92.0	Ray (Elle Fanning) nasceu mulher, mas nunca se identificou com o gênero e se prepara para fazer a cirurgia de transgenitalização. Sua mãe, Maggie (Naomi Watts), tenta encontrar a melhor forma de lidar com a questão, mas a avó homossexual de Ray, Dolly (Susan Sarandon), recusa-se a aceitar a resolução e cria um conflito familiar.
nm4911194	tt4160920	Darcy	Série de TV	Riquinho	2015	['Comédia']	Jenna Ortega	2002	3.3	1512	22.0	Após usar todos os legumes para criar uma fonte de energia, Riquinho (Jake Brennan) a vende e se torna trilionário. Então, abandona sua antiga casa e resolve morar na sua luxuosa mansão com sua família e uma empregada robô. Porém com tanto dinheiro sente falta de amigos para fazer sua companhia.
nm1684869	tt4189260	Batman	Vídeo	LEGO DC Comics Super Heróis: Liga da Justiça vs Liga Bizarro	2015	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	5.8	2287	49.0	Super-Homem, Batman, Mulher-Maravilha, Cyborg e o Lanterna Verde Guy Gardner reencontram Bizarro, o clone mal-feito do Azulão, que voltou à Terra para clonar os heróis, a fim de enfrentar Darkseid e um plano maligno que pode destruir o Mundo Bizarro. Surgem então Batzarro, Bizarra, Cyzarro e Verdezarro. Cabe agora à Liga da Justiça e à Liga Bizarra unirem forças para enfrentar o perigoso vilão.
nm1684869	tt4189260	Bruce Wayne	Vídeo	LEGO DC Comics Super Heróis: Liga da Justiça vs Liga Bizarro	2015	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	5.8	2287	49.0	Super-Homem, Batman, Mulher-Maravilha, Cyborg e o Lanterna Verde Guy Gardner reencontram Bizarro, o clone mal-feito do Azulão, que voltou à Terra para clonar os heróis, a fim de enfrentar Darkseid e um plano maligno que pode destruir o Mundo Bizarro. Surgem então Batzarro, Bizarra, Cyzarro e Verdezarro. Cabe agora à Liga da Justiça e à Liga Bizarra unirem forças para enfrentar o perigoso vilão.
nm1684869	tt4189260	Batzarro	Vídeo	LEGO DC Comics Super Heróis: Liga da Justiça vs Liga Bizarro	2015	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	5.8	2287	49.0	Super-Homem, Batman, Mulher-Maravilha, Cyborg e o Lanterna Verde Guy Gardner reencontram Bizarro, o clone mal-feito do Azulão, que voltou à Terra para clonar os heróis, a fim de enfrentar Darkseid e um plano maligno que pode destruir o Mundo Bizarro. Surgem então Batzarro, Bizarra, Cyzarro e Verdezarro. Cabe agora à Liga da Justiça e à Liga Bizarra unirem forças para enfrentar o perigoso vilão.
nm1684869	tt4189294	Batman	Curta	Lego DC: Batman e a Liga da Justiça	2014	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	6.4	1689	22.0	Os integrantes da Liga da Justiça começam a desaparecer um a um, e agora só Batman poderá solucionar o mistério e salvar o mundo.
nm1684869	tt4189294	Bruce Wayne	Curta	Lego DC: Batman e a Liga da Justiça	2014	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	6.4	1689	22.0	Os integrantes da Liga da Justiça começam a desaparecer um a um, e agora só Batman poderá solucionar o mistério e salvar o mundo.
nm1684869	tt4230400	Superman	Jogo	Infinite Crisis	2015	['Ação', 'Ficção Científica']	Troy Baker	1976	6.7	123	0.0	A infinita crise combina o RPG e a estratégia para criar um jogo on -line competitivo no multiverso da DC Comics.Dois esquadrões de heróis e vilões da DC competem em ensaios combativos em vários campos de batalha destrutivos, com eventos catastróficos que mudam o jogo.
nm0005342	tt4279116	K.E.R.4	Filme	S.U.M.1: O Soldado da Resistência	2017	['Terror', 'Ficção Científica', 'Suspense']	Norman Reedus	1969	4.3	1789	92.0	Há poucos anos, alienígenas invadiram a órbita terreste e destruíram rapidamente toda a civilização humana. Poucos foram os sobreviventes, que agora vivem completamente isolados no subterrâneo para não serem capturados. O militar S.U.M1, um desses humanos, é enviado sozinho para uma missão em uma floresta para resgatar algumas pessoas, e lá vai observar que boa parte do mistério envolvendo os invasores não foi revelado ainda.
nm0799777	tt4283414	Jay Warren	Filme	Punching Henry	2016	['Comédia', 'Drama']	J.K. Simmons	1955	5.8	934	95.0	O infeliz compositor satírico Henry Phillips é atraído para Los Angeles quando um veterano produtor de TV decide fazer um programa sobre a vida de um perdedor.
nm1684869	tt4324274	Owl Lieutenant	Vídeo	Batman vs. Robin	2015	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	7.1	26919	80.0	Quando Damian Wayne assume o manto de Robin, ele passa a seguir um caminho de teimosia e imprudência ao lado de seu pai, o Batman. Enquanto investiga uma cena de crime, Robin encontra Talon, um sujeito misterioso que o leva até as profundezas de uma sociedade secreta de Gotham. Será uma jornada perigosa e que forçará Batman e Robin enfrentarem os seus adversário mais perigosos: um ao lado do outro.
nm0000206	tt4334266	The Dream	Filme	Amores Canibais	2016	['Ação', 'Terror', 'Mistério']	Keanu Reeves	1964	5.2	36717	118.0	Em um futuro pós-apocalíptico, uma comunidade de canibais leva uma vida pacífica em um terreno isolado no Texas. Tudo muda quando um troglodita membro do clã decide brincar com a comida... e acaba se apaixonando por ela.
nm1684869	tt4341532	Ryan Stone	Filme	The Phoenix Incident	2015	['Mistério', 'Ficção Científica', 'Suspense']	Troy Baker	1976	4.9	3378	82.0	Confundindo a linha entre ficção e realidade, o thriller de ficção científica baseado em fatos gira em torno de uma conspiração militar e do controverso caso de pessoas desaparecidas em torno das infames Luzes de Fênix.
nm3081796	tt4348012	Derek Cho	Filme	Um Dia de Caos	2017	['Ação', 'Comédia', 'Terror']	Steven Yeun	1983	6.4	27557	86.0	Na trama apocalíptica o advogado Derek Saunders é vítima de uma armação e injustamente demitido no mesmo dia que um vírus, capaz de fazer as pessoas externarem seus impulsos mais selvagens, infecta um escritório de advocacia corporativa. Preso no prédio em quarentena, o herói é forçado a lutar ferozmente com unhas e dentes não só pelo emprego, mas também por sua vida.
nm5700898	tt4370596	Max	Série de TV	Better Things	2016	['Comédia', 'Drama']	Mikey Madison	1999	7.9	19271	22.0	Comédia semi-autobiográfica, conta a história de uma atriz, mãe divorciada (personagem de Pamela Adlon) que cria suas três filhas. Apesar de ser atriz, a vida dela não é tão glamourosa quanto se pensa; e ela trabalha para pagar as contas e cuidar das filhas.
nm1102577	tt4385888	Julie Hamlin	Filme	Mulheres do Século 20	2016	['Comédia', 'Drama']	Elle Fanning	1998	7.3	51012	119.0	Na Califórnia dos anos 70, uma mãe (Annette Bening) tenta cuidar de sua família da melhor forma possível enquanto também procura respostas para as vidas de suas duas jovens amigas - uma fotógrafa aficionada pela cultura punk (Greta Gerwig), e uma amiga de seu filho (Elle Fanning).
nm0000206	tt4425200	John Wick	Filme	John Wick: Um Novo Dia para Matar	2017	['Ação', 'Crime', 'Suspense']	Keanu Reeves	1964	7.4	538857	122.0	O lendário John Wick é forçado a deixar a aposentadoria em função de um criminoso que conspira para tomar o controle de um clã de assassinos internacionais. Por causa de um pacto de sangue, John Wick viaja para Roma, com o objetivo de ajudar um velho amigo a derrubar a organização internacional secreta, perigosa e mortal de assassinos procurados em todo o mundo.
nm0604742	tt4427800	Cal McCarthy	Filme	Walkaway Joe	2020	['Ação', 'Drama']	Jeffrey Dean Morgan	1966	5.6	1510	89.0	A história de uma improvável amizade entre um garoto à procura de seu pai e um solitário errante que se esconde de seu passado.
nm4911194	tt4488724	Harley Diaz	Série de TV	A Irmã do Meio	2016	['Comédia', 'Família']	Jenna Ortega	2002	6.3	3492	30.0	Harley tem 13 anos e é a filha do meio. Ter seis irmãos não é exatamente fácil, mas Harley consegue encontrar maneiras muito originais de manter sua família unida e se destacar entre vários irmãos e irmãs.
nm0799777	tt4501454	Zipper	Filme	A Intrometida	2015	['Comédia', 'Drama', 'Romance']	J.K. Simmons	1955	6.3	14575	103.0	Para Marnie Minervini (Susan Sarandon) a maternidade não é um dever, mas sim uma vocação. Mesmo após a recente morte do marido, ela não deixa de ser alegre, sempre mandando mensagens, ligando e aparecendo sem avisar na casa da filha, Lori (Rose Byrne). Almejando algum controle sobre sua vida, principalmente após o término de um relacionamento, Lori tenta sair das asas da mãe, mas Marnie segue a filha até Los Angeles e acaba desenvolvendo uma conexão com um policial (J.K. Simmons).
nm1684869	tt4528890	Velociraptor Handler	Jogo	Lego Jurassic World	2015	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	7.8	1876	0.0	Após as histórias épicas do Jurassic Park, The Lost World: Jurassic Park e Jurassic Park III, bem como Jurassic World, o LEGO Jurassic World é o primeiro videogame em que os jogadores poderão reviver e experimentar todos os quatro filmes jurássicos.
nm4911194	tt4549142	Princess Isabel	Série de TV	Elena of Avalor: Ready to Rule	2016	['Ação', 'Aventura', 'Animação']	Jenna Ortega	2002	6.5	2225	24.0	A Princesa Elena salvou seu reino mágico, Avalor, de uma feiticeira maligna e precisa aprender a governar como princesa herdeira. As aventuras de Elena a levarão a entender que seu novo papel exige consideração, resiliência e compaixão.
nm4911194	tt4549142	Additional Voices	Série de TV	Elena of Avalor: Ready to Rule	2016	['Ação', 'Aventura', 'Animação']	Jenna Ortega	2002	6.5	2225	24.0	A Princesa Elena salvou seu reino mágico, Avalor, de uma feiticeira maligna e precisa aprender a governar como princesa herdeira. As aventuras de Elena a levarão a entender que seu novo papel exige consideração, resiliência e compaixão.
nm0799777	tt4572514	Sergeant Jeffrey Pugliese	Filme	O Dia do Atentado	2016	['Ação', 'Crime', 'Drama']	J.K. Simmons	1955	7.3	118018	133.0	O sargento de polícia Tommy Saunders, o agente especial do FBI Richard DesLauriers e o comissário Ed Davis buscam os responsáveis pelo atentado da Maratona de Boston, em 2013.
nm3081796	tt4587656	Bo	Filme	A Estrela de Belém	2017	['Aventura', 'Animação', 'Comédia']	Steven Yeun	1983	6.3	10162	86.0	Um burro sonhador faz amizade com animais divertidos nesta versão criativa da história do nascimento de Cristo.
nm0799777	tt4612950	President Whitewall	Série de TV	Major Lazer	2014	['Ação', 'Animação', 'Comédia']	J.K. Simmons	1955	7.6	918	15.0	O Major Lazer e sua equipe de renegados lutam contra o malvado Presidente da Jamaica pelo direito de festejar.
nm3480246	tt4615318	Mia	Filme	Access All Areas	2017	['Comédia', 'Drama', 'Música']	Ella Purnell	1996	4.7	263	94.0	Uma gangue improvável de adolescentes foge para um festival de música em uma ilha, deixando para trás seus pais disfuncionais e as regras do mundo real.
nm2794962	tt4633694	Gwen Stacy	Filme	Homem-Aranha: No Aranhaverso	2018	['Ação', 'Aventura', 'Animação']	Hailee Steinfeld	1996	8.4	727353	117.0	Miles Morales é um jovem negro do Brooklyn que se tornou o Homem-Aranha inspirado no legado de Peter Parker, já falecido. Entretanto, ao visitar o túmulo de seu ídolo em uma noite chuvosa, ele é surpreendido com a presença do próprio Peter, vestindo o traje do herói aracnídeo sob um sobretudo. A surpresa fica ainda maior quando Miles descobre que ele veio de uma dimensão paralela, assim como outras variações do Homem-Aranha.
nm0799777	tt4643084	Howard Silk	Série de TV	Counterpart: Mundo Paralelo	2017	['Drama', 'Ficção Científica', 'Suspense']	J.K. Simmons	1955	8.0	32743	60.0	Harold Silk tem seu emprego ameaçado quando descobre o grande segredo de que a organização esconde uma fórmula que permite passar para uma dimensão paralela.
nm1684869	tt4656392	Batman	Jogo	Lego Dimensions	2015	['Ação', 'Aventura', 'Comédia']	Troy Baker	1976	7.7	1375	0.0	Ajude a interromper o crime nas dimensões LEGO MULTIVERSE com Chase McCain, da Lego City.Construa e coloque Chase no Lego Toy Pad para trazê -lo à vida no jogo.Use seu scanner de detetive de Lego City para rastrear bandidos e mudar seu disfarce para desbloquear mais habilidades.Torne -se um mineiro para quebrar os tijolos Silver Lego ou um bombeiro para usar seu feixe de água para apagar incêndios.Desbloqueie o mundo da aventura da cidade de Lego para explorar novas áreas como a Blackwell's Moonbase e o Departamento de Polícia de Lego City e a arena de batalha para competir com até 4 de seus amigos.Construa o helicóptero da polícia de Chase para disparar parafusos e depois reconstruí-lo no hovercraft da polícia e no avião da polícia para obter habilidades adicionais no jogo.
nm1684869	tt4656392	Two-Face	Jogo	Lego Dimensions	2015	['Ação', 'Aventura', 'Comédia']	Troy Baker	1976	7.7	1375	0.0	Ajude a interromper o crime nas dimensões LEGO MULTIVERSE com Chase McCain, da Lego City.Construa e coloque Chase no Lego Toy Pad para trazê -lo à vida no jogo.Use seu scanner de detetive de Lego City para rastrear bandidos e mudar seu disfarce para desbloquear mais habilidades.Torne -se um mineiro para quebrar os tijolos Silver Lego ou um bombeiro para usar seu feixe de água para apagar incêndios.Desbloqueie o mundo da aventura da cidade de Lego para explorar novas áreas como a Blackwell's Moonbase e o Departamento de Polícia de Lego City e a arena de batalha para competir com até 4 de seus amigos.Construa o helicóptero da polícia de Chase para disparar parafusos e depois reconstruí-lo no hovercraft da polícia e no avião da polícia para obter habilidades adicionais no jogo.
nm1684869	tt4656392	Honest Joe Statler	Jogo	Lego Dimensions	2015	['Ação', 'Aventura', 'Comédia']	Troy Baker	1976	7.7	1375	0.0	Ajude a interromper o crime nas dimensões LEGO MULTIVERSE com Chase McCain, da Lego City.Construa e coloque Chase no Lego Toy Pad para trazê -lo à vida no jogo.Use seu scanner de detetive de Lego City para rastrear bandidos e mudar seu disfarce para desbloquear mais habilidades.Torne -se um mineiro para quebrar os tijolos Silver Lego ou um bombeiro para usar seu feixe de água para apagar incêndios.Desbloqueie o mundo da aventura da cidade de Lego para explorar novas áreas como a Blackwell's Moonbase e o Departamento de Polícia de Lego City e a arena de batalha para competir com até 4 de seus amigos.Construa o helicóptero da polícia de Chase para disparar parafusos e depois reconstruí-lo no hovercraft da polícia e no avião da polícia para obter habilidades adicionais no jogo.
nm0799777	tt4662420	Frank Gallo	Filme	Uma Noite e Tanto	2017	['Comédia', 'Drama']	J.K. Simmons	1955	5.8	8196	86.0	Um pai tenta visitar sua filha durante uma viagem a Los Angeles, mas descobre que ela desapareceu, então, é forçado a juntar-se com o estranho ex-namorado dela para tentar encontrá-la ao longo de uma noite sem igual.
nm1684869	tt4671780	Two-Face	Jogo	Batman: Arkham City Lockdown	2011	['Ação', 'Aventura', 'Crime']	Troy Baker	1976	7.3	213	0.0	Um jogo de spin-off intitulado Batman: Arkham City Lockdown foi desenvolvido pela Netherrealm Studios para iOS e foi lançado em 7 de dezembro de 2011. Executando antes de Arkham City, o jogo vê jogadores usando controles de tela sensível ao toque para combater os inimigos individuais, incluindo vilões como duas face, Solomon Grundy, Joker e Mercenary Deathstroke.Derrotar os inimigos ganha pontos que podem ser usados ​​para atualizar as estatísticas do Batman ou desbloquear gadgets ou figurinos.
nm1684869	tt4671780	Robin	Jogo	Batman: Arkham City Lockdown	2011	['Ação', 'Aventura', 'Crime']	Troy Baker	1976	7.3	213	0.0	Um jogo de spin-off intitulado Batman: Arkham City Lockdown foi desenvolvido pela Netherrealm Studios para iOS e foi lançado em 7 de dezembro de 2011. Executando antes de Arkham City, o jogo vê jogadores usando controles de tela sensível ao toque para combater os inimigos individuais, incluindo vilões como duas face, Solomon Grundy, Joker e Mercenary Deathstroke.Derrotar os inimigos ganha pontos que podem ser usados ​​para atualizar as estatísticas do Batman ou desbloquear gadgets ou figurinos.
nm2794962	tt4701182	Charlie	Filme	Bumblebee	2018	['Ação', 'Aventura', 'Ficção Científica']	Hailee Steinfeld	1996	6.7	198554	114.0	Cybertron foi derrotado. Quando Optimus Prime envia Bumblebee para defender a Terra, tem início sua jornada até se tornar um herói. Charlie Watson, uma adolescente que procura seu espaço no mundo, descobre e repara o robô, cheio de danos e disfarçado de Fusca. Enquanto os Decepticons caçam os Autobots sobreviventes, com a ajuda de uma agência secreta liderada pelo Agente Burns, Bumblebee e Charlie se unem para proteger o mundo.
nm0799777	tt4729430	Klaus	Filme	Klaus	2019	['Aventura', 'Animação', 'Comédia']	J.K. Simmons	1955	8.2	213339	96.0	Em Smeerensburg, remota ilha localizada acima do Círculo Ártico, Jesper é um estudante da Academia Postal que enfrenta um sério problema: os habitantes da cidade brigam o tempo todo, sem demonstrar o menor interesse por cartas. Prestes a desistir da profissão, ele encontra apoio na professora Alva e no misterioso carpinteiro Klaus, que vive sozinho em sua casa repleta de brinquedos feitos a mão.
nm1684869	tt4729754	The Joker	Vídeo	Batman Sem Limites: Caos Monstruoso	2015	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	5.6	3261	81.0	É noite de Halloween em Gotham City e Espantalho, Cara-de-Barro, Banshee Prateada e Solomon Grundy foram para as ruas para trazer encrenca! Batman está na trilha dos vilões mais assustadores da cidade enquanto, o que complica ainda mais as coisas, o palhaço príncipe do crime, Coringa, está governando sobre este misterioso grupo de criminosos desajustados. Depende do Cavaleiro das Trevas para acabar com este horrível gangue antes de desencadear 'o riso digital', um vírus de computador que faz parte de um plano diabólico para comprometer toda a tecnologia vital de Gotham. Batman, Arqueiro Verde, Cyborg, Asa Noturna e Robin Vermelho devem juntar forças para combater esses vilões e salvar a cidade.
nm5301405	tt4731136	Hannah	Filme	A Cura	2016	['Drama', 'Fantasia', 'Terror']	Mia Goth	1993	6.4	114970	146.0	Um ambicioso executivo é enviado para os Alpes Suíços para resgatar o CEO de sua companhia de um 'Centro de Cura', mas logo descobre que o local não é tão inócuo quanto parece.
nm1684869	tt4734094	Rattle Shake	Jogo	Skylanders: SuperChargers	2015	['Ação']	Troy Baker	1976	5.5	252	0.0	É a quinta parcela da franquia Skylanders, apresentando os Superchargers, uma equipe de elite de Skylanders que pilotam veículos.O Rift em Overdrive é o prequel do jogo.
nm1684869	tt4734094	Sunburn	Jogo	Skylanders: SuperChargers	2015	['Ação']	Troy Baker	1976	5.5	252	0.0	É a quinta parcela da franquia Skylanders, apresentando os Superchargers, uma equipe de elite de Skylanders que pilotam veículos.O Rift em Overdrive é o prequel do jogo.
